student_id,name,gender,class,section,school,zone,district,state,phone,address,attendance,math_score,science_score,language_score,meal_participation,distance_km,sibling_dropout,family_income,parent_education,engagement_score,dropout_reason,dropout_risk,location_type
492,Kumaran,Male,10,B,GHSS Tambaram,North Zone,Chengalpattu,Tamil Nadu,+91-75591-25324,"11, Tambaram Nagar",96,51,63,73,yes,8.5,no,high,secondary,74,None reported,0,Village
493,Anand,Male,8,B,GHSS Tambaram,North Zone,Chengalpattu,Tamil Nadu,+91-89388-80761,"42, Tambaram Avenue",69,70,63,42,yes,8.2,no,low,secondary,76,None reported,0,Village
494,Nisha,Female,6,B,GHSS RS Puram,West Zone,Coimbatore,Tamil Nadu,+91-95792-76507,"85, RS Puram Nagar",82,44,56,73,no,11.2,yes,medium,graduate,61,None reported,0,Village
495,Sangeetha,Female,10,C,GHSS Kancheepuram,North Zone,Kancheepuram,Tamil Nadu,+91-91390-15253,"36, Kancheepuram Avenue",90,100,45,43,yes,11.1,no,medium,secondary,71,None reported,0,Village
496,Ashwin,Male,6,B,GHSS Namakkal,West Zone,Namakkal,Tamil Nadu,+91-98235-79000,"57, Namakkal Nagar",83,56,83,43,yes,1.6,yes,medium,primary,76,None reported,0,Village
497,Arun,Male,6,C,GHSS Pudukkottai,Central Zone,Pudukkottai,Tamil Nadu,+91-99529-89308,"131, Pudukkottai Main Road",64,92,93,53,yes,11.7,no,medium,graduate,59,None reported,0,Village
498,Durga,Female,7,C,GHSS Kumbakonam,Central Zone,Thanjavur,Tamil Nadu,+91-96767-21481,"56, Kumbakonam Colony",84,53,57,64,no,3.8,no,low,primary,39,None reported,0,Village
499,Indira,Female,8,A,GHSS Ariyalur,East Zone,Ariyalur,Tamil Nadu,+91-69413-37234,"78, Ariyalur Colony",68,45,47,85,yes,10.8,yes,high,primary,47,Long travel distance,1,Village
500,Anitha,Female,10,B,GHSS Guindy,North Zone,Chennai,Tamil Nadu,+91-97218-27947,"52, Guindy Cross Street",79,51,49,74,yes,3.6,yes,low,secondary,68,None reported,0,City
501,Sangeetha,Female,10,B,GHSS Velachery,North Zone,Chennai,Tamil Nadu,+91-74714-13517,"203, Velachery Main Road",82,79,53,55,yes,7.2,no,medium,primary,52,None reported,0,City
502,Rajesh,Male,8,C,GHSS Rasipuram,West Zone,Namakkal,Tamil Nadu,+91-76039-13728,"31, Rasipuram Nagar",61,100,80,43,yes,10.8,no,medium,secondary,49,None reported,0,Village
503,Anitha,Female,10,C,GHSS Trichy Fort,Central Zone,Trichy,Tamil Nadu,+91-67837-58916,"132, Trichy Fort Avenue",81,71,68,61,yes,10.5,no,medium,primary,65,None reported,0,Village
504,Nandha,Male,8,A,GHSS Gobichettipalayam,West Zone,Erode,Tamil Nadu,+91-83669-64986,"163, Gobichettipalayam Nagar",67,54,13,55,yes,10.6,yes,low,primary,49,Health issues,1,City
505,Venkat,Male,8,C,GHSS Rasipuram,West Zone,Namakkal,Tamil Nadu,+91-70953-81265,"83, Rasipuram Nagar",71,100,61,57,yes,9.3,yes,high,primary,77,None reported,0,Village
506,Revathi,Female,8,A,GHSS Salem Town,West Zone,Salem,Tamil Nadu,+91-91778-64000,"88, Salem Town Cross Street",85,72,72,100,yes,0.6,no,medium,secondary,54,None reported,0,City
507,Harish,Male,7,C,GHSS Madurai East,South Zone,Madurai,Tamil Nadu,+91-94871-82235,"180, Madurai East Main Road",81,45,68,50,no,6.9,no,medium,secondary,61,None reported,0,City
508,Kamala,Female,6,A,GHSS Tiruvallur Town,North Zone,Tiruvallur,Tamil Nadu,+91-99167-78566,"196, Tiruvallur Town Nagar",73,82,77,48,no,4.1,no,high,primary,70,None reported,0,Village
509,Kumaran,Male,8,A,GHSS Ponneri,North Zone,Tiruvallur,Tamil Nadu,+91-65151-65680,"177, Ponneri Main Road",56,33,50,56,yes,2.1,yes,low,graduate,97,Household responsibilities,1,Village
510,Arun,Male,9,B,GHSS Velachery,North Zone,Chennai,Tamil Nadu,+91-62836-18683,"78, Velachery Main Road",69,28,41,75,yes,8.1,no,low,none,90,Health issues,1,Village
511,Kishore,Male,6,C,GHSS Chengalpattu Town,North Zone,Chengalpattu,Tamil Nadu,+91-97994-55591,"91, Chengalpattu Town Cross Street",40,19,84,65,yes,8.2,yes,medium,none,49,Health issues,1,City
512,Senthil,Male,10,A,GHSS Avadi,North Zone,Tiruvallur,Tamil Nadu,+91-71257-80402,"2, Avadi Main Road",82,14,59,70,no,6.6,no,medium,secondary,80,None reported,0,Village
513,Senthil,Male,9,B,GHSS Tindivanam,East Zone,Villupuram,Tamil Nadu,+91-87793-38085,"132, Tindivanam Cross Street",53,59,39,66,yes,11.5,yes,medium,primary,52,Early work pressure,1,City
514,Nisha,Female,8,A,GHSS Nagapattinam,Central Zone,Nagapattinam,Tamil Nadu,+91-65390-53006,"127, Nagapattinam Main Road",56,35,62,72,yes,9.3,no,low,none,57,Economic hardship,1,Village
515,Sangeetha,Female,9,C,GHSS Thoothukudi,South Zone,Thoothukudi,Tamil Nadu,+91-88046-34744,"220, Thoothukudi Main Road",78,38,56,67,no,3.1,no,medium,secondary,100,None reported,0,City
516,Bhuvana,Female,8,A,GHSS Thiruvanmiyur,North Zone,Chennai,Tamil Nadu,+91-65570-25626,"37, Thiruvanmiyur Colony",61,91,78,72,yes,1.7,no,high,primary,94,None reported,0,City
517,Kalpana,Female,10,A,GHSS Sriperumbudur,North Zone,Kancheepuram,Tamil Nadu,+91-68045-40522,"215, Sriperumbudur Colony",77,67,56,83,no,4.4,no,low,graduate,81,None reported,0,City
518,Revathi,Female,10,C,GHSS Tirunelveli Town,South Zone,Tirunelveli,Tamil Nadu,+91-91754-77032,"72, Tirunelveli Town Cross Street",64,38,55,52,yes,11.3,no,medium,secondary,66,Early work pressure,1,Village
519,Sneha,Female,6,B,GHSS RS Puram,West Zone,Coimbatore,Tamil Nadu,+91-64471-75291,"174, RS Puram Main Road",91,52,57,65,yes,2.0,yes,medium,secondary,78,None reported,0,Village
520,Mohan,Male,10,C,GHSS Kovilpatti,South Zone,Thoothukudi,Tamil Nadu,+91-90541-36467,"76, Kovilpatti Colony",33,45,57,80,no,1.6,yes,low,secondary,56,Family relocation,1,Village
521,Ranjani,Female,8,C,GHSS Virudhunagar,South Zone,Virudhunagar,Tamil Nadu,+91-67807-60283,"116, Virudhunagar Nagar",49,76,51,48,no,0.7,no,medium,primary,61,None reported,0,Village
522,Indira,Female,9,A,GHSS Velachery,North Zone,Chennai,Tamil Nadu,+91-68813-50954,"184, Velachery Colony",65,46,17,76,yes,9.5,no,low,secondary,81,Early work pressure,1,Village
523,Vasuki,Female,6,C,GHSS Villupuram,East Zone,Villupuram,Tamil Nadu,+91-70243-76412,"15, Villupuram Colony",83,41,55,65,yes,6.7,no,medium,primary,75,None reported,0,Village
524,Dhivya,Female,10,B,GHSS Namakkal,West Zone,Namakkal,Tamil Nadu,+91-68401-58026,"90, Namakkal Avenue",83,47,59,72,yes,3.8,yes,medium,secondary,87,None reported,0,City
525,Nishanth,Male,8,B,GHSS Avadi,North Zone,Tiruvallur,Tamil Nadu,+91-75376-94945,"80, Avadi Avenue",73,67,52,81,yes,5.2,yes,low,graduate,66,None reported,0,City
526,Tamil,Male,6,B,GHSS Ponneri,North Zone,Tiruvallur,Tamil Nadu,+91-93735-65203,"69, Ponneri Main Road",54,81,66,54,no,4.3,no,low,none,56,Peer influence,1,City
527,Mythili,Female,6,B,GHSS Srirangam,Central Zone,Trichy,Tamil Nadu,+91-73494-54035,"128, Srirangam Avenue",82,73,65,72,yes,1.6,no,medium,primary,93,None reported,0,City
528,Deepika,Female,10,B,GHSS Trichy Fort,Central Zone,Trichy,Tamil Nadu,+91-95116-38059,"74, Trichy Fort Nagar",85,61,71,46,yes,7.8,no,high,none,70,None reported,0,Village
529,Ashwin,Male,10,B,GHSS Madurai East,South Zone,Madurai,Tamil Nadu,+91-77915-18817,"146, Madurai East Avenue",100,57,44,55,yes,8.8,no,medium,graduate,52,None reported,0,Village
530,Gowri,Female,7,B,GHSS Ambattur,North Zone,Chennai,Tamil Nadu,+91-73112-64304,"103, Ambattur Nagar",62,55,35,65,yes,9.7,no,medium,primary,80,None reported,0,Village
531,Sowmya,Female,10,A,GHSS Adyar,North Zone,Chennai,Tamil Nadu,+91-90624-45118,"240, Adyar Avenue",64,92,70,84,yes,2.6,no,medium,primary,60,None reported,0,Village
532,Hema,Female,6,C,GHSS Chromepet,North Zone,Chengalpattu,Tamil Nadu,+91-88533-63773,"82, Chromepet Main Road",79,36,69,64,yes,2.2,no,low,none,71,None reported,0,City
533,Nandha,Male,9,B,GHSS Palayamkottai,South Zone,Tirunelveli,Tamil Nadu,+91-61815-42189,"205, Palayamkottai Nagar",56,45,69,50,yes,7.4,no,medium,primary,74,Low academic confidence,1,City
534,Dhivya,Female,10,B,GHSS Kumbakonam,Central Zone,Thanjavur,Tamil Nadu,+91-96091-33066,"165, Kumbakonam Main Road",47,72,34,70,yes,2.3,yes,medium,none,72,Health issues,1,Village
535,Priya,Female,6,A,GHSS Kovilpatti,South Zone,Thoothukudi,Tamil Nadu,+91-65918-62021,"215, Kovilpatti Cross Street",63,72,63,56,yes,10.9,no,medium,graduate,53,None reported,0,Village
536,Deepak,Male,10,C,GHSS Gandhipuram,West Zone,Coimbatore,Tamil Nadu,+91-76502-75070,"227, Gandhipuram Main Road",44,68,32,67,no,10.0,no,high,primary,63,None reported,0,City
537,Karthi,Male,6,B,GHSS Virudhunagar,South Zone,Virudhunagar,Tamil Nadu,+91-74287-28910,"28, Virudhunagar Cross Street",84,56,53,77,no,9.8,no,medium,secondary,72,None reported,0,City
538,Sathish,Male,9,B,GHSS Thirumangalam,South Zone,Madurai,Tamil Nadu,+91-95765-65545,"122, Thirumangalam Cross Street",73,66,29,74,yes,6.6,no,high,none,73,None reported,0,Village
539,Swathi,Female,8,B,GHSS Perambalur,East Zone,Perambalur,Tamil Nadu,+91-75707-43158,"142, Perambalur Colony",52,52,54,59,yes,7.9,no,low,primary,68,Economic hardship,1,City
540,Archana,Female,8,C,GHSS Ponneri,North Zone,Tiruvallur,Tamil Nadu,+91-76746-49438,"24, Ponneri Cross Street",85,73,29,69,no,5.6,yes,medium,none,80,None reported,0,Village
541,Keerthi,Female,7,B,GHSS Rasipuram,West Zone,Namakkal,Tamil Nadu,+91-65249-74447,"121, Rasipuram Colony",73,76,89,78,yes,7.9,no,low,secondary,67,None reported,0,City
542,Vaishali,Female,9,A,GHSS Sriperumbudur,North Zone,Kancheepuram,Tamil Nadu,+91-81415-69409,"178, Sriperumbudur Main Road",93,67,62,62,no,4.5,no,medium,primary,91,None reported,0,Village
543,Balaji,Male,7,C,GHSS Pudukkottai,Central Zone,Pudukkottai,Tamil Nadu,+91-65389-24526,"41, Pudukkottai Cross Street",56,85,64,40,yes,5.1,no,medium,none,69,None reported,0,City
544,Nandha,Male,10,C,GHSS Thanjavur,Central Zone,Thanjavur,Tamil Nadu,+91-98864-52936,"205, Thanjavur Nagar",42,73,74,56,yes,6.0,no,medium,primary,69,None reported,0,Village
545,Vijay,Male,9,B,GHSS Tambaram,North Zone,Chengalpattu,Tamil Nadu,+91-61505-83207,"166, Tambaram Avenue",97,47,36,85,yes,10.1,no,low,primary,91,None reported,0,City
546,Vijay,Male,9,A,GHSS Thirumangalam,South Zone,Madurai,Tamil Nadu,+91-65836-58224,"44, Thirumangalam Avenue",69,76,78,50,yes,5.1,no,medium,none,57,None reported,0,City
547,Ravi,Male,10,B,GHSS Nagapattinam,Central Zone,Nagapattinam,Tamil Nadu,+91-77445-47743,"192, Nagapattinam Colony",91,91,68,50,no,3.1,yes,medium,primary,94,None reported,0,City
548,Kavya,Female,9,A,GHSS Tirupur,West Zone,Tirupur,Tamil Nadu,+91-61885-48036,"68, Tirupur Cross Street",55,46,57,83,yes,8.9,yes,low,secondary,72,Household responsibilities,1,City
549,Nandhini,Female,8,C,GHSS Villupuram,East Zone,Villupuram,Tamil Nadu,+91-86054-37815,"183, Villupuram Colony",75,66,56,71,no,5.9,no,medium,none,29,None reported,0,Village
550,Tamilselvi,Female,10,B,GHSS Ambattur,North Zone,Chennai,Tamil Nadu,+91-99205-15965,"2, Ambattur Nagar",57,56,31,64,no,4.3,yes,low,none,57,Peer influence,1,City
551,Thulasi,Female,9,C,GHSS Trichy Fort,Central Zone,Trichy,Tamil Nadu,+91-92298-54456,"225, Trichy Fort Colony",93,84,46,58,yes,1.0,yes,low,graduate,62,None reported,0,City
552,Vijay,Male,8,C,GHSS Singanallur,West Zone,Coimbatore,Tamil Nadu,+91-78415-57263,"238, Singanallur Colony",65,63,44,46,yes,4.1,no,low,primary,75,None reported,0,Village
553,Pavithra,Female,10,B,GHSS Singanallur,West Zone,Coimbatore,Tamil Nadu,+91-69913-82833,"219, Singanallur Colony",81,45,73,54,yes,4.1,no,low,graduate,69,None reported,0,Village
554,Ganesh,Male,7,A,GHSS Madurai East,South Zone,Madurai,Tamil Nadu,+91-92434-15346,"114, Madurai East Nagar",84,59,65,56,yes,2.4,no,low,primary,63,None reported,0,City
555,Kamala,Female,9,A,GHSS Ariyalur,East Zone,Ariyalur,Tamil Nadu,+91-71029-76681,"211, Ariyalur Nagar",69,47,55,40,yes,1.6,no,high,none,60,None reported,0,Village
556,Dhanush,Male,6,C,GHSS Erode,West Zone,Erode,Tamil Nadu,+91-81538-13402,"73, Erode Main Road",67,55,53,63,yes,3.3,no,low,graduate,73,None reported,0,Village
557,Bhavani,Female,10,A,GHSS Kovilpatti,South Zone,Thoothukudi,Tamil Nadu,+91-98941-96246,"2, Kovilpatti Nagar",76,41,31,42,yes,10.1,no,low,none,54,Health issues,1,Village
558,Balaji,Male,10,B,GHSS Kovilpatti,South Zone,Thoothukudi,Tamil Nadu,+91-63190-94363,"73, Kovilpatti Nagar",68,47,37,58,yes,10.9,no,high,graduate,70,None reported,0,Village
559,Gokul,Male,6,C,GHSS Tirupur,West Zone,Tirupur,Tamil Nadu,+91-65845-12688,"219, Tirupur Cross Street",80,50,50,49,no,2.5,no,low,primary,65,None reported,0,Village
560,Mohan,Male,9,B,GHSS Cuddalore,East Zone,Cuddalore,Tamil Nadu,+91-80322-99779,"155, Cuddalore Cross Street",65,75,31,62,yes,1.9,no,medium,secondary,74,None reported,0,Village
561,Sowmya,Female,6,B,GHSS Gandhipuram,West Zone,Coimbatore,Tamil Nadu,+91-65912-65382,"208, Gandhipuram Nagar",74,100,63,48,yes,5.0,no,low,primary,65,None reported,0,City
562,Vikram,Male,9,A,GHSS Velachery,North Zone,Chennai,Tamil Nadu,+91-92461-79111,"162, Velachery Avenue",47,60,45,80,no,8.3,no,medium,graduate,59,None reported,0,Village
563,Venkat,Male,9,B,GHSS Guindy,North Zone,Chennai,Tamil Nadu,+91-76295-78562,"110, Guindy Nagar",71,49,88,59,no,2.2,yes,high,primary,92,None reported,0,Village
564,Saravanan,Male,6,A,GHSS Gandhipuram,West Zone,Coimbatore,Tamil Nadu,+91-76605-56590,"66, Gandhipuram Avenue",84,68,64,70,yes,1.6,no,low,primary,39,None reported,0,Village
565,Bharath,Male,10,A,GHSS Ponneri,North Zone,Tiruvallur,Tamil Nadu,+91-87279-49013,"81, Ponneri Avenue",69,77,58,43,yes,9.5,no,medium,primary,66,None reported,0,Village
566,Vasuki,Female,9,C,GHSS Thirumangalam,South Zone,Madurai,Tamil Nadu,+91-76994-98265,"28, Thirumangalam Colony",88,75,50,74,yes,9.8,yes,low,graduate,55,Peer influence,1,Village
567,Ravi,Male,9,A,GHSS Thiruvanmiyur,North Zone,Chennai,Tamil Nadu,+91-91897-49688,"159, Thiruvanmiyur Avenue",42,40,81,57,no,8.5,no,low,primary,60,Peer influence,1,City
568,Kalpana,Female,9,B,GHSS Guindy,North Zone,Chennai,Tamil Nadu,+91-73712-73060,"167, Guindy Cross Street",57,86,78,93,no,1.8,yes,low,none,58,Economic hardship,1,City
569,Vikram,Male,10,A,GHSS Guindy,North Zone,Chennai,Tamil Nadu,+91-89180-73576,"121, Guindy Main Road",67,25,76,40,yes,6.0,yes,low,primary,64,Household responsibilities,1,City
570,Mythili,Female,7,A,GHSS Palayamkottai,South Zone,Tirunelveli,Tamil Nadu,+91-88297-64484,"218, Palayamkottai Colony",56,50,44,55,yes,1.1,yes,medium,secondary,59,None reported,0,City
571,Divya,Female,9,B,GHSS RS Puram,West Zone,Coimbatore,Tamil Nadu,+91-75198-17956,"136, RS Puram Main Road",65,76,40,69,no,11.3,no,medium,secondary,84,None reported,0,City
572,Hema,Female,8,C,GHSS Ambattur,North Zone,Chennai,Tamil Nadu,+91-89381-67177,"6, Ambattur Cross Street",55,40,47,77,yes,10.7,yes,low,secondary,63,Seasonal migration,1,City
573,Jeyanthi,Female,7,B,GHSS Sivakasi,South Zone,Virudhunagar,Tamil Nadu,+91-90701-27191,"227, Sivakasi Nagar",60,65,36,72,no,7.3,no,low,primary,69,None reported,0,City
574,Eswari,Female,8,B,GHSS Sriperumbudur,North Zone,Kancheepuram,Tamil Nadu,+91-73073-30488,"156, Sriperumbudur Colony",69,46,44,74,yes,9.1,no,medium,primary,84,None reported,0,City
575,Kishore,Male,9,B,GHSS Thoothukudi,South Zone,Thoothukudi,Tamil Nadu,+91-71450-75991,"9, Thoothukudi Main Road",58,65,19,52,yes,12.0,no,low,primary,63,Household responsibilities,1,City
576,Gowri,Female,6,C,GHSS Madurai East,South Zone,Madurai,Tamil Nadu,+91-96505-45060,"230, Madurai East Cross Street",53,39,42,66,yes,3.5,no,low,none,60,Economic hardship,1,City
577,Kumaran,Male,6,B,GHSS Nagapattinam,Central Zone,Nagapattinam,Tamil Nadu,+91-96862-15501,"130, Nagapattinam Main Road",40,23,48,72,yes,11.7,no,high,secondary,29,Long travel distance,1,City
578,Mani,Male,6,A,GHSS Trichy Fort,Central Zone,Trichy,Tamil Nadu,+91-66507-30223,"166, Trichy Fort Nagar",60,47,78,55,yes,5.6,no,low,primary,69,None reported,0,City
579,Kavya,Female,6,A,GHSS Pudukkottai,Central Zone,Pudukkottai,Tamil Nadu,+91-78792-76194,"44, Pudukkottai Main Road",80,26,75,71,yes,0.6,no,high,secondary,77,None reported,0,Village
580,Bhavani,Female,9,B,GHSS Rasipuram,West Zone,Namakkal,Tamil Nadu,+91-87093-63648,"230, Rasipuram Colony",100,20,85,58,yes,9.2,no,medium,none,68,Early work pressure,1,City
581,Priya,Female,9,A,GHSS Thiruvanmiyur,North Zone,Chennai,Tamil Nadu,+91-70769-66894,"16, Thiruvanmiyur Colony",77,57,52,73,yes,1.3,no,medium,primary,48,None reported,0,City
582,Santhosh,Male,7,C,GHSS Madhavaram,North Zone,Chennai,Tamil Nadu,+91-87479-62691,"227, Madhavaram Avenue",85,54,39,58,no,9.7,no,high,graduate,85,None reported,0,Village
583,Jeyanthi,Female,8,B,GHSS Thiruvanmiyur,North Zone,Chennai,Tamil Nadu,+91-73443-81358,"160, Thiruvanmiyur Avenue",60,64,43,74,yes,7.5,yes,medium,graduate,74,None reported,0,Village
584,Kalpana,Female,8,C,GHSS Thillai Nagar,Central Zone,Trichy,Tamil Nadu,+91-68257-78219,"139, Thillai Nagar Nagar",100,61,73,69,yes,1.5,no,medium,graduate,88,None reported,0,Village
585,Vijay,Male,10,C,GHSS Thoothukudi,South Zone,Thoothukudi,Tamil Nadu,+91-98830-43907,"62, Thoothukudi Nagar",62,74,55,63,yes,2.3,yes,medium,secondary,68,None reported,0,City
586,Ranjani,Female,6,C,GHSS Madhavaram,North Zone,Chennai,Tamil Nadu,+91-68175-68816,"77, Madhavaram Avenue",72,55,59,87,yes,6.3,yes,medium,primary,78,None reported,0,Village
587,Bala,Male,8,A,GHSS Gobichettipalayam,West Zone,Erode,Tamil Nadu,+91-82959-49216,"73, Gobichettipalayam Avenue",87,53,44,80,yes,7.7,no,medium,graduate,79,None reported,0,City
588,Kumaran,Male,9,C,GHSS Madurai West,South Zone,Madurai,Tamil Nadu,+91-69604-65796,"213, Madurai West Colony",94,49,53,38,yes,2.7,no,low,primary,60,None reported,0,City
589,Vijay,Male,6,B,GHSS Tiruvallur Town,North Zone,Tiruvallur,Tamil Nadu,+91-94009-61744,"224, Tiruvallur Town Nagar",92,56,72,64,yes,4.7,no,medium,primary,74,None reported,0,Village
590,Archana,Female,9,B,GHSS Tindivanam,East Zone,Villupuram,Tamil Nadu,+91-91769-69993,"34, Tindivanam Avenue",56,63,10,62,yes,11.7,no,high,primary,44,Household responsibilities,1,City
591,Tamil,Male,7,B,GHSS Sirkazhi,Central Zone,Nagapattinam,Tamil Nadu,+91-67230-25842,"95, Sirkazhi Avenue",81,66,59,83,yes,6.9,no,low,none,47,Early work pressure,1,Village
592,Divya,Female,10,A,GHSS Ponneri,North Zone,Tiruvallur,Tamil Nadu,+91-69315-87283,"108, Ponneri Main Road",98,76,53,82,yes,4.0,no,low,graduate,50,None reported,0,City
593,Sangeetha,Female,7,A,GHSS RS Puram,West Zone,Coimbatore,Tamil Nadu,+91-97077-69293,"231, RS Puram Nagar",54,45,45,44,yes,1.3,yes,low,primary,80,Health issues,1,City
594,Saranya,Female,10,A,GHSS Tiruvallur Town,North Zone,Tiruvallur,Tamil Nadu,+91-81313-21706,"205, Tiruvallur Town Avenue",70,68,49,36,no,5.7,no,medium,primary,71,None reported,0,City
595,Chitra,Female,7,B,GHSS Virudhunagar,South Zone,Virudhunagar,Tamil Nadu,+91-70853-13251,"147, Virudhunagar Nagar",45,60,35,97,yes,10.7,no,medium,graduate,80,None reported,0,City
596,Balaji,Male,10,A,GHSS Chromepet,North Zone,Chengalpattu,Tamil Nadu,+91-91184-75881,"230, Chromepet Main Road",75,84,44,74,yes,9.2,no,high,primary,70,None reported,0,Village
597,Santhosh,Male,10,A,GHSS Adyar,North Zone,Chennai,Tamil Nadu,+91-94966-89541,"83, Adyar Colony",66,75,63,63,yes,10.0,no,low,none,37,Long travel distance,1,Village
598,Murugan,Male,6,B,GHSS Kumbakonam,Central Zone,Thanjavur,Tamil Nadu,+91-95506-32040,"74, Kumbakonam Cross Street",48,50,53,40,yes,6.6,no,low,none,94,Long travel distance,1,City
599,Rajesh,Male,6,A,GHSS Thoothukudi,South Zone,Thoothukudi,Tamil Nadu,+91-63833-49062,"100, Thoothukudi Main Road",100,75,63,64,yes,1.2,no,high,secondary,56,None reported,0,City
600,Swathi,Female,9,B,GHSS Thirumangalam,South Zone,Madurai,Tamil Nadu,+91-98406-40997,"127, Thirumangalam Avenue",68,60,33,66,yes,1.9,yes,low,secondary,61,None reported,0,City
601,Nisha,Female,8,A,GHSS Kovilpatti,South Zone,Thoothukudi,Tamil Nadu,+91-61220-45279,"142, Kovilpatti Avenue",45,46,52,95,yes,6.1,no,medium,primary,75,None reported,0,Village
602,Prasad,Male,10,C,GHSS Tiruvallur Town,North Zone,Tiruvallur,Tamil Nadu,+91-69330-58929,"139, Tiruvallur Town Cross Street",51,68,31,81,yes,1.5,no,low,primary,59,None reported,0,City
603,Pradeep,Male,9,C,GHSS Pudukkottai,Central Zone,Pudukkottai,Tamil Nadu,+91-70969-10071,"16, Pudukkottai Colony",66,80,33,39,yes,11.6,no,low,secondary,55,None reported,0,Village
604,Abinaya,Female,8,C,GHSS Srirangam,Central Zone,Trichy,Tamil Nadu,+91-70578-80004,"145, Srirangam Main Road",93,37,13,60,yes,2.9,no,high,secondary,77,None reported,0,Village
605,Pooja,Female,9,C,GHSS Ponneri,North Zone,Tiruvallur,Tamil Nadu,+91-93083-51720,"227, Ponneri Nagar",92,53,52,84,yes,12.0,no,medium,secondary,41,None reported,0,Village
606,Vasuki,Female,9,B,GHSS Madurai West,South Zone,Madurai,Tamil Nadu,+91-68763-94730,"237, Madurai West Main Road",72,68,69,59,yes,2.9,no,medium,primary,70,None reported,0,Village
607,Meena,Female,6,C,GHSS Tambaram,North Zone,Chengalpattu,Tamil Nadu,+91-95300-14056,"229, Tambaram Colony",30,45,62,46,yes,8.6,no,low,graduate,64,Long travel distance,1,City
608,Hari,Male,9,C,GHSS Sivakasi,South Zone,Virudhunagar,Tamil Nadu,+91-72647-68271,"3, Sivakasi Cross Street",74,50,57,46,yes,9.8,no,low,secondary,61,Seasonal migration,1,City
609,Nishanth,Male,8,C,GHSS Perambalur,East Zone,Perambalur,Tamil Nadu,+91-92362-57579,"10, Perambalur Nagar",72,55,41,62,yes,7.6,no,low,none,71,Low academic confidence,1,Village
610,Vaishali,Female,10,A,GHSS Thiruvanmiyur,North Zone,Chennai,Tamil Nadu,+91-92375-32344,"142, Thiruvanmiyur Cross Street",37,77,49,68,yes,5.1,no,low,secondary,80,None reported,0,Village
611,Ajay,Male,10,A,GHSS Ambattur,North Zone,Chennai,Tamil Nadu,+91-72573-98864,"6, Ambattur Avenue",47,44,50,49,no,10.3,no,low,graduate,88,Health issues,1,Village
612,Bhuvana,Female,10,B,GHSS Thiruvanmiyur,North Zone,Chennai,Tamil Nadu,+91-86665-45918,"32, Thiruvanmiyur Avenue",56,47,59,43,no,11.3,yes,high,secondary,59,Early work pressure,1,Village
613,Dhivya,Female,8,C,GHSS Velachery,North Zone,Chennai,Tamil Nadu,+91-60338-61361,"50, Velachery Nagar",77,55,56,56,yes,3.7,no,high,none,45,None reported,0,City
